order_id,customer_id,customer_segment,order_date,week,product_id,product_category,product_name,quantity,unit_price,discount,revenue,margin,city,sales_channel,campaign_name,visits,cart_additions,completed_orders,customer_signup_date,last_purchase_date,payment_method,order_status
ORD005801,C0300,SMB,2024-08-27,2024-08-26,P059,Office Supply,Desk Chair Pro Pro Pro,1,235.63,0.05,223.85,112.6,Liverpool,Direct,Q4 Push,79,21,1,2024-01-10,2024-08-27,Credit Card,Completed
ORD005802,C0366,Startup,2024-08-27,2024-08-26,P017,Networking,Switch,3,332.68,0.0,998.04,487.04,Glasgow,Online Store,Summer Sale,19,8,1,2024-08-05,2024-08-27,Bank Transfer,Completed
ORD005803,C0201,Enterprise,2024-08-27,2024-08-26,P008,Office Supply,Standing Desk,1,113.13,0.2,90.5,21.72,Birmingham,Online Store,Summer Sale,69,8,1,2024-06-02,2024-08-27,Invoice,Completed
ORD005804,C0119,SMB,2024-08-28,2024-08-26,P069,Networking,Cable Kit Pro,1,351.91,0.1,316.72,70.63,Manchester,Partner,Organic / None,19,8,1,2024-04-13,2024-08-28,Credit Card,Completed
ORD005805,C0328,SMB,2024-08-28,2024-08-26,P023,Cloud Services,CDN Package,2,371.86,0.05,706.53,205.6,Dublin,Marketplace,Flash Sale,18,2,1,2024-01-16,2024-08-28,Invoice,Completed
ORD005806,C0292,SMB,2024-08-28,2024-08-26,P020,Networking,Cable Kit,3,312.02,0.0,936.06,208.74,Cardiff,Direct,Back-to-Business,51,18,0,2024-04-22,2024-08-28,Bank Transfer,Pending
ORD005807,C0052,Enterprise,2024-08-28,2024-08-26,P048,Software,Analytics Tool Pro Pro,10,2638.12,0.0,26381.2,8046.27,Cardiff,Partner,Organic / None,26,7,0,2024-03-22,2024-08-28,Invoice,Completed
ORD005808,C0426,SMB,2024-08-28,2024-08-26,P038,Software,Security Suite Pro,2,1336.32,0.05,2539.01,804.87,Manchester,Direct,Loyalty Drive,10,2,1,2024-03-24,2024-08-28,Bank Transfer,Completed
ORD005809,C0017,SMB,2024-08-28,2024-08-26,P080,Electronics,Laptop Pro Pro,1,518.95,0.0,518.95,174.37,Glasgow,Marketplace,Partner Week,30,9,1,2024-08-03,2024-08-28,Credit Card,Completed
ORD005810,C0239,SMB,2024-08-28,2024-08-26,P004,Electronics,Mouse,3,608.74,0.05,1734.91,501.39,London,Partner,Organic / None,40,13,0,2024-05-09,2024-08-28,Bank Transfer,Completed
ORD005811,C0109,SMB,2024-08-28,2024-08-26,P047,Networking,Firewall Pro,5,415.46,0.05,1973.43,629.52,Birmingham,Direct,Q4 Push,44,8,0,2024-07-17,2024-08-28,Credit Card,Completed
ORD005812,C0091,Enterprise,2024-08-28,2024-08-26,P048,Software,Analytics Tool Pro Pro,3,2638.12,0.0,7914.36,2413.88,Edinburgh,Partner,Loyalty Drive,39,9,1,2024-07-01,2024-08-28,Credit Card,Completed
ORD005813,C0252,Startup,2024-08-28,2024-08-26,P076,Software,Analytics Tool Pro,1,1839.69,0.0,1839.69,561.11,Cardiff,Direct,Organic / None,30,12,1,2024-07-26,2024-08-28,PayPal,Completed
ORD005814,C0168,Startup,2024-08-28,2024-08-26,P047,Networking,Firewall Pro,2,415.46,0.15,706.28,225.3,Bristol,Marketplace,Q4 Push,45,7,0,2024-03-11,2024-08-28,Invoice,Completed
ORD005815,C0229,SMB,2024-08-28,2024-08-26,P065,Office Supply,Standing Desk Pro Pro,10,182.42,0.05,1732.99,415.92,Glasgow,Direct,Q4 Push,66,19,1,2024-08-17,2024-08-28,Credit Card,Completed
ORD005816,C0469,Startup,2024-08-28,2024-08-26,P067,Electronics,Monitor Pro,5,393.05,0.0,1965.25,455.94,Cardiff,Direct,Back-to-Business,20,2,1,2024-03-17,2024-08-28,Bank Transfer,Completed
ORD005817,C0385,Enterprise,2024-08-28,2024-08-26,P016,Networking,Router,1,348.55,0.0,348.55,148.13,Bristol,Marketplace,Partner Week,36,3,0,2024-01-14,2024-08-28,Credit Card,Pending
ORD005818,C0168,Startup,2024-08-28,2024-08-26,P020,Networking,Cable Kit,3,312.02,0.0,936.06,208.74,Bristol,Direct,Partner Week,51,9,0,2024-03-11,2024-08-28,Credit Card,Completed
ORD005819,C0267,SMB,2024-08-28,2024-08-26,P042,Networking,Firewall Pro,3,407.55,0.05,1161.52,370.52,Liverpool,Partner,Partner Week,56,11,1,2024-07-06,2024-08-28,Credit Card,Completed
ORD005820,C0189,Startup,2024-08-28,2024-08-26,P063,Software,Analytics Tool Pro Pro,4,2068.97,0.15,7034.5,2145.52,Dublin,Marketplace,Organic / None,66,7,0,2024-04-10,2024-08-28,Bank Transfer,Completed
ORD005821,C0139,Enterprise,2024-08-28,2024-08-26,P059,Office Supply,Desk Chair Pro Pro Pro,1,235.63,0.15,200.29,100.75,Manchester,Direct,Q4 Push,21,3,1,2024-05-25,2024-08-28,Invoice,Pending
ORD005822,C0231,SMB,2024-08-28,2024-08-26,P075,Software,Analytics Tool Pro Pro,1,2329.89,0.0,2329.89,710.62,Edinburgh,Partner,Spring Promo,78,34,1,2024-07-13,2024-08-28,Bank Transfer,Completed
ORD005823,C0073,SMB,2024-08-28,2024-08-26,P073,Networking,Switch Pro,1,380.83,0.1,342.75,167.26,Edinburgh,Direct,Back-to-Business,53,19,1,2024-07-13,2024-08-28,Credit Card,Completed
ORD005824,C0124,SMB,2024-08-28,2024-08-26,P014,Software,Analytics Tool,1,1392.78,0.0,1392.78,424.8,London,Online Store,Summer Sale,76,18,1,2024-07-16,2024-08-28,Credit Card,Completed
ORD005825,C0287,SMB,2024-08-28,2024-08-26,P007,Office Supply,Desk Chair,1,128.73,0.1,115.86,58.28,Manchester,Direct,Flash Sale,35,10,1,2024-03-08,2024-08-28,Credit Card,Completed
ORD005826,C0367,Startup,2024-08-28,2024-08-26,P033,Cloud Services,CDN Package Pro Pro,3,599.09,0.0,1797.27,523.01,Manchester,Direct,Organic / None,25,4,1,2024-07-16,2024-08-28,PayPal,Cancelled
ORD005827,C0333,Enterprise,2024-08-28,2024-08-26,P040,Networking,Router Pro,2,468.48,0.15,796.42,338.48,Liverpool,Direct,Back-to-Business,16,2,1,2024-05-10,2024-08-28,PayPal,Completed
ORD005828,C0496,SMB,2024-08-28,2024-08-26,P033,Cloud Services,CDN Package Pro Pro,1,599.09,0.05,569.14,165.62,London,Direct,Partner Week,78,29,0,2024-06-22,2024-08-28,Credit Card,Pending
ORD005829,C0116,SMB,2024-08-28,2024-08-26,P041,Software,Security Suite Pro,1,1776.12,0.0,1776.12,563.03,Manchester,Marketplace,Spring Promo,59,23,1,2024-08-26,2024-08-28,Credit Card,Completed
ORD005830,C0066,SMB,2024-08-28,2024-08-26,P021,Cloud Services,Storage Plan,10,415.03,0.0,4150.3,1689.17,Glasgow,Direct,New Year Deal,13,1,1,2024-05-16,2024-08-28,Bank Transfer,Completed
ORD005831,C0310,SMB,2024-08-28,2024-08-26,P012,Software,CRM License,2,1432.63,0.05,2722.0,982.64,Dublin,Direct,Spring Promo,6,1,1,2024-02-15,2024-08-28,Credit Card,Completed
ORD005832,C0285,Enterprise,2024-08-28,2024-08-26,P024,Cloud Services,Backup Plan,2,478.69,0.0,957.38,426.03,Edinburgh,Online Store,Back-to-Business,11,3,1,2024-07-04,2024-08-28,PayPal,Completed
ORD005833,C0411,SMB,2024-08-29,2024-08-26,P040,Networking,Router Pro,2,468.48,0.15,796.42,338.48,London,Marketplace,Q4 Push,18,3,1,2024-03-14,2024-08-29,PayPal,Completed
ORD005834,C0488,SMB,2024-08-29,2024-08-26,P019,Networking,Firewall,3,282.71,0.0,848.13,270.55,Birmingham,Marketplace,New Year Deal,52,11,1,2024-08-10,2024-08-29,Credit Card,Refunded
ORD005835,C0284,SMB,2024-08-29,2024-08-26,P016,Networking,Router,2,348.55,0.05,662.25,281.46,Dublin,Direct,Spring Promo,31,3,1,2024-07-25,2024-08-29,Invoice,Completed
ORD005836,C0353,Government,2024-08-29,2024-08-26,P019,Networking,Firewall,3,282.71,0.0,848.13,270.55,Glasgow,Partner,Summer Sale,15,3,1,2024-05-05,2024-08-29,Credit Card,Completed
ORD005837,C0425,SMB,2024-08-29,2024-08-26,P062,Networking,Cable Kit Pro Pro Pro,2,621.71,0.1,1119.08,249.55,Leeds,Direct,Spring Promo,19,6,1,2024-06-24,2024-08-29,Bank Transfer,Completed
ORD005838,C0294,Government,2024-08-29,2024-08-26,P001,Electronics,Laptop,2,264.83,0.1,476.69,160.17,Birmingham,Online Store,Organic / None,12,3,0,2024-05-19,2024-08-29,Credit Card,Completed
ORD005839,C0390,Startup,2024-08-29,2024-08-26,P044,Software,Analytics Tool Pro,1,1804.94,0.0,1804.94,550.51,Glasgow,Online Store,Spring Promo,35,11,1,2024-03-05,2024-08-29,Credit Card,Completed
ORD005840,C0281,Startup,2024-08-29,2024-08-26,P046,Office Supply,Standing Desk Pro Pro,3,185.62,0.0,556.86,133.65,London,Marketplace,Summer Sale,53,10,1,2024-04-25,2024-08-29,Credit Card,Completed
ORD005841,C0277,Government,2024-08-29,2024-08-26,P034,Office Supply,Desk Chair Pro Pro,4,213.63,0.1,769.07,386.84,Leeds,Direct,Partner Week,61,10,0,2024-07-15,2024-08-29,Credit Card,Completed
ORD005842,C0443,SMB,2024-08-29,2024-08-26,P031,Cloud Services,CDN Package Pro,2,489.68,0.1,881.42,256.49,Cardiff,Marketplace,Q4 Push,12,1,0,2024-02-25,2024-08-29,Bank Transfer,Completed
ORD005843,C0187,Enterprise,2024-08-29,2024-08-26,P045,Networking,Cable Kit Pro,1,384.92,0.05,365.67,81.54,Glasgow,Online Store,Organic / None,62,26,0,2024-03-10,2024-08-29,Bank Transfer,Completed
ORD005844,C0109,SMB,2024-08-29,2024-08-26,P017,Networking,Switch,3,332.68,0.0,998.04,487.04,Birmingham,Partner,Summer Sale,62,18,1,2024-07-17,2024-08-29,Bank Transfer,Completed
ORD005845,C0359,Startup,2024-08-29,2024-08-26,P059,Office Supply,Desk Chair Pro Pro Pro,5,235.63,0.15,1001.43,503.72,Liverpool,Online Store,Back-to-Business,70,16,1,2024-02-08,2024-08-29,Bank Transfer,Completed
ORD005846,C0289,Enterprise,2024-08-29,2024-08-26,P062,Networking,Cable Kit Pro Pro Pro,4,621.71,0.0,2486.84,554.57,Glasgow,Direct,New Year Deal,47,7,0,2024-08-15,2024-08-29,Credit Card,Completed
ORD005847,C0282,Startup,2024-08-29,2024-08-26,P075,Software,Analytics Tool Pro Pro,2,2329.89,0.1,4193.8,1279.11,Leeds,Direct,Loyalty Drive,43,18,1,2024-07-23,2024-08-29,PayPal,Completed
ORD005848,C0178,Startup,2024-08-29,2024-08-26,P025,Cloud Services,CDN Package Pro,3,445.74,0.0,1337.22,389.13,Glasgow,Direct,Flash Sale,65,25,1,2024-03-08,2024-08-29,Credit Card,Cancelled
ORD005849,C0353,Government,2024-08-29,2024-08-26,P048,Software,Analytics Tool Pro Pro,1,2638.12,0.0,2638.12,804.63,Glasgow,Direct,Flash Sale,34,6,1,2024-05-05,2024-08-29,Bank Transfer,Completed
ORD005850,C0238,SMB,2024-08-29,2024-08-26,P008,Office Supply,Standing Desk,2,113.13,0.05,214.95,51.59,London,Marketplace,New Year Deal,59,24,1,2024-06-30,2024-08-29,Invoice,Completed
ORD005851,C0327,Government,2024-08-29,2024-08-26,P027,Electronics,Webcam Pro,5,641.9,0.15,2728.07,919.36,Manchester,Direct,Loyalty Drive,22,3,1,2024-04-09,2024-08-29,Bank Transfer,Completed
ORD005852,C0022,Enterprise,2024-08-29,2024-08-26,P032,Office Supply,Desk Chair Pro,2,177.72,0.0,355.44,178.79,Edinburgh,Direct,Back-to-Business,66,10,1,2024-06-04,2024-08-29,PayPal,Completed
ORD005853,C0460,SMB,2024-08-29,2024-08-26,P063,Software,Analytics Tool Pro Pro,10,2068.97,0.0,20689.7,6310.36,Manchester,Online Store,Spring Promo,60,9,1,2024-02-14,2024-08-29,Invoice,Completed
ORD005854,C0393,Enterprise,2024-08-29,2024-08-26,P048,Software,Analytics Tool Pro Pro,5,2638.12,0.0,13190.6,4023.13,Cardiff,Direct,Q4 Push,44,9,0,2024-06-03,2024-08-29,Invoice,Completed
ORD005855,C0113,Enterprise,2024-08-30,2024-08-26,P007,Office Supply,Desk Chair,1,128.73,0.1,115.86,58.28,Bristol,Marketplace,Organic / None,6,2,1,2024-08-21,2024-08-30,PayPal,Completed
ORD005856,C0310,SMB,2024-08-30,2024-08-26,P024,Cloud Services,Backup Plan,1,478.69,0.2,382.95,170.41,Dublin,Online Store,Organic / None,16,3,0,2024-02-15,2024-08-30,Credit Card,Completed
ORD005857,C0410,SMB,2024-08-30,2024-08-26,P075,Software,Analytics Tool Pro Pro,2,2329.89,0.1,4193.8,1279.11,Dublin,Direct,Spring Promo,65,13,1,2024-01-06,2024-08-30,Credit Card,Completed
ORD005858,C0068,Startup,2024-08-30,2024-08-26,P062,Networking,Cable Kit Pro Pro Pro,10,621.71,0.0,6217.1,1386.41,Bristol,Marketplace,Back-to-Business,19,2,0,2024-06-04,2024-08-30,Credit Card,Completed
ORD005859,C0268,Startup,2024-08-30,2024-08-26,P031,Cloud Services,CDN Package Pro,10,489.68,0.15,4162.28,1211.22,Glasgow,Direct,Back-to-Business,67,17,0,2024-05-25,2024-08-30,Invoice,Pending
ORD005860,C0136,Government,2024-08-30,2024-08-26,P043,Software,Analytics Tool Pro,2,1835.43,0.05,3487.32,1063.63,Liverpool,Online Store,Flash Sale,66,18,0,2024-05-07,2024-08-30,PayPal,Completed
ORD005861,C0252,Startup,2024-08-30,2024-08-26,P070,Office Supply,Standing Desk Pro Pro Pro,1,263.74,0.0,263.74,63.3,Cardiff,Direct,Back-to-Business,58,6,1,2024-07-26,2024-08-30,Bank Transfer,Completed
ORD005862,C0104,SMB,2024-08-30,2024-08-26,P037,Networking,Firewall Pro,5,388.49,0.05,1845.33,588.66,Leeds,Direct,Q4 Push,19,1,0,2024-01-04,2024-08-30,Credit Card,Completed
ORD005863,C0164,Startup,2024-08-30,2024-08-26,P032,Office Supply,Desk Chair Pro,4,177.72,0.15,604.25,303.94,Liverpool,Direct,Loyalty Drive,19,4,1,2024-06-19,2024-08-30,Invoice,Completed
ORD005864,C0078,SMB,2024-08-30,2024-08-26,P038,Software,Security Suite Pro,1,1336.32,0.1,1202.69,381.25,Edinburgh,Marketplace,Partner Week,23,7,0,2024-04-05,2024-08-30,Invoice,Refunded
ORD005865,C0198,SMB,2024-08-30,2024-08-26,P074,Networking,Cable Kit Pro Pro Pro,4,771.13,0.15,2621.84,584.67,Manchester,Online Store,Flash Sale,6,1,0,2024-02-19,2024-08-30,Bank Transfer,Completed
ORD005866,C0322,Startup,2024-08-30,2024-08-26,P068,Office Supply,Standing Desk Pro Pro,4,228.31,0.0,913.24,219.18,Edinburgh,Online Store,Summer Sale,41,5,0,2024-02-15,2024-08-30,Credit Card,Completed
ORD005867,C0157,SMB,2024-08-30,2024-08-26,P074,Networking,Cable Kit Pro Pro Pro,3,771.13,0.0,2313.39,515.89,Cardiff,Marketplace,Loyalty Drive,6,1,1,2024-02-23,2024-08-30,PayPal,Pending
ORD005868,C0429,Enterprise,2024-08-30,2024-08-26,P040,Networking,Router Pro,5,468.48,0.05,2225.28,945.74,Manchester,Marketplace,Spring Promo,36,12,1,2024-01-11,2024-08-30,PayPal,Completed
ORD005869,C0300,SMB,2024-08-30,2024-08-26,P058,Software,ERP Module Pro,3,1637.75,0.0,4913.25,1390.45,Liverpool,Direct,Loyalty Drive,29,10,0,2024-01-10,2024-08-30,Bank Transfer,Cancelled
ORD005870,C0496,SMB,2024-08-30,2024-08-26,P004,Electronics,Mouse,3,608.74,0.0,1826.22,527.78,London,Direct,Organic / None,14,4,1,2024-06-22,2024-08-30,Bank Transfer,Completed
ORD005871,C0332,SMB,2024-08-30,2024-08-26,P029,Office Supply,Standing Desk Pro,3,154.98,0.05,441.69,106.01,Dublin,Direct,Partner Week,44,7,1,2024-06-04,2024-08-30,PayPal,Completed
ORD005872,C0117,Startup,2024-08-30,2024-08-26,P063,Software,Analytics Tool Pro Pro,1,2068.97,0.0,2068.97,631.04,Edinburgh,Partner,Organic / None,78,28,0,2024-01-16,2024-08-30,Credit Card,Completed
ORD005873,C0285,Enterprise,2024-08-30,2024-08-26,P012,Software,CRM License,1,1432.63,0.05,1361.0,491.32,Edinburgh,Marketplace,Flash Sale,37,12,1,2024-07-04,2024-08-30,Bank Transfer,Completed
ORD005874,C0332,SMB,2024-08-30,2024-08-26,P080,Electronics,Laptop Pro Pro,3,518.95,0.0,1556.85,523.1,Dublin,Online Store,Spring Promo,36,14,0,2024-06-04,2024-08-30,Bank Transfer,Completed
ORD005875,C0241,Startup,2024-08-30,2024-08-26,P040,Networking,Router Pro,3,468.48,0.2,1124.35,477.85,Glasgow,Online Store,Spring Promo,73,11,0,2024-02-28,2024-08-30,Credit Card,Completed
ORD005876,C0473,Enterprise,2024-08-31,2024-08-26,P013,Software,ERP Module,1,1134.0,0.2,907.2,256.74,Bristol,Marketplace,Organic / None,14,3,1,2024-06-30,2024-08-31,PayPal,Completed
ORD005877,C0180,Startup,2024-08-31,2024-08-26,P065,Office Supply,Standing Desk Pro Pro,3,182.42,0.0,547.26,131.34,Liverpool,Partner,Summer Sale,52,16,0,2024-07-29,2024-08-31,Credit Card,Completed
ORD005878,C0143,SMB,2024-08-31,2024-08-26,P072,Networking,Switch Pro Pro,1,689.95,0.0,689.95,336.7,Glasgow,Online Store,Partner Week,12,2,1,2024-04-26,2024-08-31,Bank Transfer,Completed
ORD005879,C0111,Government,2024-08-31,2024-08-26,P027,Electronics,Webcam Pro,2,641.9,0.0,1283.8,432.64,Edinburgh,Marketplace,Spring Promo,14,5,0,2024-04-26,2024-08-31,Credit Card,Completed
ORD005880,C0206,Enterprise,2024-08-31,2024-08-26,P076,Software,Analytics Tool Pro,3,1839.69,0.05,5243.12,1599.15,Cardiff,Partner,Q4 Push,66,10,1,2024-04-21,2024-08-31,Invoice,Pending
ORD005881,C0410,SMB,2024-08-31,2024-08-26,P076,Software,Analytics Tool Pro,1,1839.69,0.0,1839.69,561.11,Dublin,Marketplace,Partner Week,56,19,1,2024-01-06,2024-08-31,Bank Transfer,Completed
ORD005882,C0176,Startup,2024-08-31,2024-08-26,P060,Office Supply,Pen Set Pro,1,94.84,0.15,80.61,26.84,Dublin,Marketplace,Organic / None,31,11,1,2024-07-12,2024-08-31,Credit Card,Completed
ORD005883,C0139,Enterprise,2024-08-31,2024-08-26,P011,Office Supply,Organizer,10,179.1,0.0,1791.0,779.09,Manchester,Partner,Partner Week,55,6,1,2024-05-25,2024-08-31,Credit Card,Completed
ORD005884,C0224,Enterprise,2024-08-31,2024-08-26,P015,Software,Security Suite,5,1204.66,0.15,5119.81,1622.98,Edinburgh,Marketplace,Organic / None,10,1,0,2024-03-25,2024-08-31,Bank Transfer,Completed
ORD005885,C0267,SMB,2024-08-31,2024-08-26,P024,Cloud Services,Backup Plan,1,478.69,0.2,382.95,170.41,Liverpool,Marketplace,Q4 Push,78,33,0,2024-07-06,2024-08-31,Bank Transfer,Completed
ORD005886,C0410,SMB,2024-08-31,2024-08-26,P017,Networking,Switch,1,332.68,0.05,316.05,154.23,Dublin,Marketplace,Loyalty Drive,9,3,1,2024-01-06,2024-08-31,Invoice,Completed
ORD005887,C0104,SMB,2024-08-31,2024-08-26,P042,Networking,Firewall Pro,1,407.55,0.0,407.55,130.01,Leeds,Online Store,Flash Sale,10,3,1,2024-01-04,2024-08-31,Bank Transfer,Refunded
ORD005888,C0165,Enterprise,2024-08-31,2024-08-26,P071,Networking,Firewall Pro Pro,5,492.42,0.0,2462.1,785.41,Liverpool,Marketplace,Q4 Push,28,7,0,2024-06-24,2024-08-31,Invoice,Completed
ORD005889,C0350,SMB,2024-08-31,2024-08-26,P079,Electronics,Laptop Pro,1,397.18,0.15,337.6,113.43,Manchester,Marketplace,Q4 Push,10,3,1,2024-03-10,2024-08-31,Credit Card,Completed
ORD005890,C0218,Government,2024-08-31,2024-08-26,P014,Software,Analytics Tool,1,1392.78,0.05,1323.14,403.56,Leeds,Partner,Back-to-Business,63,13,1,2024-02-10,2024-08-31,PayPal,Completed
ORD005891,C0368,SMB,2024-08-31,2024-08-26,P018,Networking,Access Point,1,305.79,0.0,305.79,122.32,Edinburgh,Partner,Back-to-Business,78,27,1,2024-05-12,2024-08-31,Credit Card,Completed
ORD005892,C0222,SMB,2024-08-31,2024-08-26,P034,Office Supply,Desk Chair Pro Pro,2,213.63,0.0,427.26,214.91,Edinburgh,Direct,Spring Promo,11,1,1,2024-07-10,2024-08-31,Bank Transfer,Completed
ORD005893,C0063,SMB,2024-08-31,2024-08-26,P014,Software,Analytics Tool,1,1392.78,0.15,1183.86,361.08,Birmingham,Direct,Loyalty Drive,38,5,0,2024-06-02,2024-08-31,Credit Card,Refunded
ORD005894,C0426,SMB,2024-08-31,2024-08-26,P006,Electronics,Headset,4,503.98,0.2,1612.74,619.29,Manchester,Online Store,Flash Sale,14,6,0,2024-03-24,2024-08-31,Bank Transfer,Completed
ORD005895,C0338,SMB,2024-08-31,2024-08-26,P017,Networking,Switch,3,332.68,0.1,898.24,438.34,Leeds,Direct,Summer Sale,35,7,1,2024-05-13,2024-08-31,Bank Transfer,Completed
ORD005896,C0072,SMB,2024-08-31,2024-08-26,P029,Office Supply,Standing Desk Pro,1,154.98,0.0,154.98,37.2,Leeds,Partner,Summer Sale,65,26,0,2024-03-20,2024-08-31,Bank Transfer,Completed
ORD005897,C0087,Enterprise,2024-08-31,2024-08-26,P043,Software,Analytics Tool Pro,4,1835.43,0.0,7341.72,2239.22,Cardiff,Online Store,Loyalty Drive,47,9,0,2024-02-10,2024-08-31,Credit Card,Completed
ORD005898,C0171,Startup,2024-08-31,2024-08-26,P076,Software,Analytics Tool Pro,3,1839.69,0.15,4691.21,1430.82,Edinburgh,Marketplace,Organic / None,26,3,1,2024-02-14,2024-08-31,Credit Card,Completed
ORD005899,C0474,Government,2024-08-31,2024-08-26,P047,Networking,Firewall Pro,2,415.46,0.0,830.92,265.06,Leeds,Partner,Flash Sale,10,2,1,2024-07-15,2024-08-31,Credit Card,Completed
ORD005900,C0155,Government,2024-08-31,2024-08-26,P029,Office Supply,Standing Desk Pro,2,154.98,0.0,309.96,74.39,Manchester,Online Store,Spring Promo,60,19,1,2024-07-01,2024-08-31,PayPal,Completed
ORD005901,C0436,SMB,2024-08-31,2024-08-26,P079,Electronics,Laptop Pro,2,397.18,0.05,754.64,253.56,Manchester,Marketplace,Q4 Push,72,24,1,2024-02-21,2024-08-31,PayPal,Completed
ORD005902,C0248,SMB,2024-08-31,2024-08-26,P011,Office Supply,Organizer,2,179.1,0.05,340.29,148.03,Leeds,Direct,Q4 Push,50,13,1,2024-06-23,2024-08-31,Credit Card,Completed
ORD005903,C0113,Enterprise,2024-08-31,2024-08-26,P064,Networking,Cable Kit Pro Pro Pro,2,675.89,0.0,1351.78,301.45,Bristol,Direct,Flash Sale,18,3,1,2024-08-21,2024-08-31,Bank Transfer,Completed
ORD005904,C0063,SMB,2024-08-31,2024-08-26,P031,Cloud Services,CDN Package Pro,2,489.68,0.0,979.36,284.99,Birmingham,Marketplace,Partner Week,78,14,1,2024-06-02,2024-08-31,Bank Transfer,Completed
ORD005905,C0171,Startup,2024-08-31,2024-08-26,P028,Electronics,Mouse Pro,1,703.38,0.0,703.38,203.28,Edinburgh,Online Store,Organic / None,76,17,1,2024-02-14,2024-08-31,Invoice,Completed
ORD005906,C0119,SMB,2024-08-31,2024-08-26,P016,Networking,Router,2,348.55,0.05,662.25,281.46,Manchester,Direct,Partner Week,6,1,1,2024-04-13,2024-08-31,Bank Transfer,Completed
ORD005907,C0296,SMB,2024-08-31,2024-08-26,P067,Electronics,Monitor Pro,2,393.05,0.0,786.1,182.38,Birmingham,Online Store,Summer Sale,17,7,0,2024-08-06,2024-08-31,Bank Transfer,Completed
ORD005908,C0487,SMB,2024-08-31,2024-08-26,P014,Software,Analytics Tool,4,1392.78,0.0,5571.12,1699.19,Cardiff,Direct,Partner Week,20,3,0,2024-05-20,2024-08-31,Credit Card,Completed
ORD005909,C0400,Enterprise,2024-08-31,2024-08-26,P069,Networking,Cable Kit Pro,3,351.91,0.05,1002.94,223.66,Leeds,Direct,Partner Week,50,13,1,2024-05-10,2024-08-31,Credit Card,Completed
ORD005910,C0159,Enterprise,2024-08-31,2024-08-26,P020,Networking,Cable Kit,3,312.02,0.0,936.06,208.74,Cardiff,Marketplace,Spring Promo,37,15,1,2024-07-31,2024-08-31,Invoice,Completed
ORD005911,C0467,SMB,2024-08-31,2024-08-26,P075,Software,Analytics Tool Pro Pro,2,2329.89,0.1,4193.8,1279.11,Leeds,Marketplace,New Year Deal,65,18,0,2024-03-10,2024-08-31,Credit Card,Pending
ORD005912,C0483,Enterprise,2024-08-31,2024-08-26,P036,Cloud Services,Compute Credits Pro,3,1122.77,0.0,3368.31,1364.17,London,Direct,New Year Deal,49,21,1,2024-04-15,2024-08-31,Invoice,Completed
ORD005913,C0214,SMB,2024-08-31,2024-08-26,P061,Electronics,Mouse Pro Pro,3,1009.82,0.0,3029.46,875.51,Edinburgh,Marketplace,Q4 Push,58,15,1,2024-07-07,2024-08-31,Bank Transfer,Completed
ORD005914,C0248,SMB,2024-08-31,2024-08-26,P025,Cloud Services,CDN Package Pro,3,445.74,0.0,1337.22,389.13,Leeds,Partner,New Year Deal,60,13,0,2024-06-23,2024-08-31,Bank Transfer,Completed
ORD005915,C0248,SMB,2024-08-31,2024-08-26,P069,Networking,Cable Kit Pro,5,351.91,0.0,1759.55,392.38,Leeds,Marketplace,Partner Week,65,6,0,2024-06-23,2024-08-31,PayPal,Completed
ORD005916,C0206,Enterprise,2024-08-31,2024-08-26,P035,Office Supply,Organizer Pro,3,219.97,0.0,659.91,287.06,Cardiff,Online Store,Back-to-Business,73,31,1,2024-04-21,2024-08-31,PayPal,Completed
ORD005917,C0365,SMB,2024-09-01,2024-08-26,P070,Office Supply,Standing Desk Pro Pro Pro,2,263.74,0.0,527.48,126.6,Cardiff,Partner,Organic / None,10,2,1,2024-02-18,2024-09-01,Bank Transfer,Completed
ORD005918,C0119,SMB,2024-09-01,2024-08-26,P069,Networking,Cable Kit Pro,1,351.91,0.0,351.91,78.48,Manchester,Partner,Flash Sale,59,20,0,2024-04-13,2024-09-01,Invoice,Completed
ORD005919,C0058,SMB,2024-09-01,2024-08-26,P073,Networking,Switch Pro,1,380.83,0.2,304.66,148.67,Edinburgh,Partner,Organic / None,31,13,1,2024-03-05,2024-09-01,Credit Card,Completed
ORD005920,C0281,Startup,2024-09-01,2024-08-26,P015,Software,Security Suite,1,1204.66,0.05,1144.43,362.78,London,Online Store,Back-to-Business,24,4,1,2024-04-25,2024-09-01,PayPal,Completed
ORD005921,C0205,Enterprise,2024-09-01,2024-08-26,P012,Software,CRM License,5,1432.63,0.2,5730.52,2068.72,Dublin,Direct,Organic / None,15,2,0,2024-07-11,2024-09-01,Bank Transfer,Completed
ORD005922,C0142,Enterprise,2024-09-01,2024-08-26,P047,Networking,Firewall Pro,4,415.46,0.0,1661.84,530.13,London,Marketplace,Partner Week,74,27,1,2024-03-31,2024-09-01,Credit Card,Completed
ORD005923,C0111,Government,2024-09-01,2024-08-26,P034,Office Supply,Desk Chair Pro Pro,4,213.63,0.05,811.79,408.33,Edinburgh,Partner,Back-to-Business,36,11,1,2024-04-26,2024-09-01,PayPal,Completed
ORD005924,C0426,SMB,2024-09-01,2024-08-26,P076,Software,Analytics Tool Pro,1,1839.69,0.15,1563.74,476.94,Manchester,Partner,Loyalty Drive,56,5,0,2024-03-24,2024-09-01,Credit Card,Completed
